source,source_record_id,ein,organization_name,dba_name,street,city,state,zip,county,latitude,longitude,ntee_code,ntee_definition,status_code,status_definition,last_seen_vintage,tax_period,revenue_amount,asset_amount,income_amount,size,size_basis,active_flag,source_url
IRS/NCCS BMF,86-3733743,86-3733743,Selah-Naches Food Bank,,PO BOX 1029,SELAH,WA,98942-4029,Yakima County,46.648611,-120.5321715,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,379425,896410,380718,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,87-3343742,87-3343742,Family Foundation Mj,,8403 N WAY SW,LAKEWOOD,WA,98498-4543,Pierce County,47.172744,-122.5498905,K31,"Food Banks, Pantries",1,Unconditional Exemption,2024-08,,,,,Unknown,No positive IRS revenue reported,Likely,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,88-0647082,88-0647082,Pullman Schools Pantry Program,,1150 NW BRYANT ST,PULLMAN,WA,99163-3361,Whitman County,46.7392881406264,-117.181292069022,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202507,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,88-2259506,88-2259506,Prairie Ridge Food Pantry And Associates,Prairie Ridge Food Pantry,14104 PR RDG DR E,BONNEY LAKE,WA,98391-6526,Pierce County,47.1283195695365,-122.143336284379,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,88-3272702,88-3272702,Selfless Outreach,,12622 14TH AVE SW,BURIEN,WA,98146-3034,King County,47.489562,-122.352003525651,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,88-4021404,88-4021404,Auburn Mutual Aid,,317 I ST SE,AUBURN,WA,98002-5651,King County,47.3046049278378,-122.218381879422,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,,,,,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,90-0784818,90-0784818,Point Roberts Food Bank,,PO BOX 31,POINT ROBERTS,WA,98281-0031,Whatcom County,48.98475,-123.068529,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-0793597,91-0793597,Blue Mountain Action Council,,8 E CHERRY ST,WALLA WALLA,WA,99362-1946,Walla Walla County,46.0693556633102,-118.341060502482,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202503,18731188,14957998,18731188,Medium,IRS revenue $5M–<$25M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-0918619,91-0918619,Alternatives To Hunger,,1824 ELLIS ST,BELLINGHAM,WA,98225-4619,Whatcom County,48.754684477379,-122.472134421144,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,15284021,13102797,15476792,Medium,IRS revenue $5M–<$25M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-0986769,91-0986769,North Seattle Neighbors In Need Food Bank Association,,,SEATTLE,WA,98125,,,,K31,"Food Banks, Pantries",,,2003-11,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1011971,91-1011971,Tri-Cities Food Bank,,420 W DESCHUTES AVE,KENNEWICK,WA,99336-3636,Benton County,46.213103617837,-119.123028419095,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202509,6791452,3122066,6791452,Medium,IRS revenue $5M–<$25M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1149382,91-1149382,Peoples Food Bank Sponsored By Organized Labor Of Grays Harbor,,,HOQUIAM,WA,98550,,,,K31,"Food Banks, Pantries",,,2004-12,,0,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1150207,91-1150207,Valley Food Bank,,,SPOKANE VLY,WA,99214,,,,K31,"Food Banks, Pantries",,,2007-04,200512,1482649,167176,1482649,Small,IRS revenue < $5M,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1150994,91-1150994,F I S H Of Orchards,,PO BOX 820833,VANCOUVER,WA,98682-0019,Clark County,45.669384,-122.5231695,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,1106473,292149,1106473,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1155426,91-1155426,Stanwood Camano Food Bank Services,,PO BOX 1285,STANWOOD,WA,98292-1285,Snohomish County,48.21183,-122.317209,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202406,3030342,4471856,3301097,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1156397,91-1156397,West Seattle Food Bank,,,SEATTLE,WA,98126,,,,K31,"Food Banks, Pantries",,,1995-08,,26519,43749,26519,Small,IRS revenue < $5M,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1192596,91-1192596,Port Angeles Food Bank,,632 N OAKRIDGE DR,PORT ANGELES,WA,98362-9055,Clallam County,48.1110324534885,-123.36622580322,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,4096355,5782716,3868590,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1215079,91-1215079,Quinault-Amanda Park-Neilton Food Bank,,,NEILTON,WA,98566,,,,K31,"Food Banks, Pantries",,,1996-06,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1250313,91-1250313,Evergreen Food & Goods Rescue,,PO BOX 811,LAKE STEVENS,WA,98258-0811,Snohomish County,48.01257,-122.0859,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202508,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1251328,91-1251328,District 751 Charity Fund,,9125 15TH PL S,SEATTLE,WA,98108-5190,King County,47.5216774890357,-122.313519901119,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202312,106535,117925,117179,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1269359,91-1269359,Othello Food Bank,,949 E MAIN ST,OTHELLO,WA,99344-1447,Adams County,46.8262737394638,-119.161248556337,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202406,156680,91969,156680,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1339292,91-1339292,The Nooksack Valley Food Bank Association,,PO BOX 525,EVERSON,WA,98247-0525,Whatcom County,48.908007,-122.3389395,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,765316,505882,765316,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1347733,91-1347733,Zillah Food Bank,,PO BOX 1442,ZILLAH,WA,98953-1442,Yakima County,46.416078,-120.261402,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202506,382836,74575,382836,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1357619,91-1357619,The Toledo Food Bank A Non-Profit,,PO BOX 354,TOLEDO,WA,98591-0354,Lewis County,46.44657,-122.8185315,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1363219,91-1363219,Grand Coulee Dam Care & Share Food,,PO BOX 671,GRAND COULEE,WA,99133-0671,Grant County,47.945223,-119.014182,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202507,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1373631,91-1373631,Northwest Gears Employees Food Bank,,,LYNNWOOD,WA,98087,,,,K31,"Food Banks, Pantries",,,2011-06,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1387265,91-1387265,Cascade-Blue Mountain Food Share,,,WALLA WALLA,WA,99362,,,,K31,"Food Banks, Pantries",,,2020-04,201706,1064984,0,0,Small,IRS revenue < $5M,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1425561,91-1425561,Central Kitsap Food Bank,,PO BOX 748,SILVERDALE,WA,98383-0748,Kitsap County,47.662659,-122.693292,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,3146495,3476291,3195790,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1447289,91-1447289,North Palouse Area Food & Clothing Bank,,,GARFIELD,WA,99130,,,,K31,"Food Banks, Pantries",,,2011-06,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1462111,91-1462111,Salt Of The Earth Food Blessing,,3310 SMOKEY PT DR,ARLINGTON,WA,98223-7719,Snohomish County,48.1552005048188,-122.1856065,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,102064,142933,102064,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1464412,91-1464412,West Seattle Food Bank,,PO BOX 46220,SEATTLE,WA,98146-0220,King County,47.500713,-122.355621,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202406,6634385,3974464,6719907,Medium,IRS revenue $5M–<$25M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1503603,91-1503603,Kiwanis Club Of Enumclaw Foundation,,PO BOX 391,ENUMCLAW,WA,98022-0391,King County,47.210841,-121.979259,K31,"Food Banks, Pantries",1,Unconditional Exemption,2025-05,202109,94992,673091,125108,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1517719,91-1517719,Alger Food Bank,,1195 ALGER CAIN LK RD,SEDRO WOOLLEY,WA,98284-8133,Skagit County,48.6264789194132,-122.321480978822,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202212,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1539340,91-1539340,Pacific Beach Food Bank,,PO BOX 190,PACIFIC BEACH,WA,98571-0190,Grays Harbor County,46.992321,-124.146612,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202510,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1602713,91-1602713,Tum Tum-Suncrest Food Pantry,,,TUM TUM,WA,99034,,,,K31,"Food Banks, Pantries",,,2004-12,,0,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1612682,91-1612682,Quincy Community Food Bank,,PO BOX 413,QUINCY,WA,98848-0413,Grant County,47.193543,-119.8602495,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,844138,182250,844138,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1633365,91-1633365,Ferry County Community Food Bank,,,REPUBLIC,WA,99166,,,,K31,"Food Banks, Pantries",,,2010-11,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1643893,91-1643893,Concrete Food Bank Association,,45942 MAIN ST,CONCRETE,WA,98237-0000,Skagit County,48.5388891212708,-121.745699806134,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1656025,91-1656025,Puget Sound Institute Of Food Technologists,,,BOTHELL,WA,98011,,,,K31,"Food Banks, Pantries",,,2011-06,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1657333,91-1657333,Garfield County Food Bank,Food Bank,PO BOX 15,POMEROY,WA,99347-0015,Garfield County,46.481022,-117.5689215,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1665389,91-1665389,Highline Area Food Bank,,PO BOX 66427,BURIEN,WA,98166-0427,King County,47.4655188929579,-122.349165222385,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202312,2409992,856498,2409992,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1715580,91-1715580,North County Community Food Bank,,PO BOX 2106,BATTLE GROUND,WA,98604-2106,Clark County,45.783198,-122.540022,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,2128761,2053476,2128761,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1800947,91-1800947,Orondo Food Bank,,,ORONDO,WA,98843,,,,K31,"Food Banks, Pantries",,,2016-04,201212,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1910402,91-1910402,Royal City Food Bank,,PO BOX 144,ROYAL CITY,WA,99357-0144,Grant County,46.902654,-119.6261685,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1922336,91-1922336,Greenlake Plaza Resident Council,,,SEATTLE,WA,98115,,,,K31,"Food Banks, Pantries",,,2010-11,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-1983799,91-1983799,His Supper Table,,PO BOX 1487,OCEAN PARK,WA,98640-1487,Pacific County,46.501191,-124.04673,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,134887,617451,152857,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2002760,91-2002760,Humptulips Food Bank,,,HUMPTULIPS,WA,98552,,,,K31,"Food Banks, Pantries",,,2014-02,201006,600,600,600,Small,IRS revenue < $5M,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2008470,91-2008470,North River Food Bank,,2597 N RIV RD,COSMOPOLIS,WA,98537-9738,Pacific County,46.7755857297301,-123.519243462808,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2027084,91-2027084,Concern For Neighbors Food Bank,,4700 228TH ST SW,MOUNTLAKE TER,WA,98043-4429,Snohomish County,47.7918979250105,-122.296677569248,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202506,1182949,594358,1182949,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2047117,91-2047117,Food Bank Foundation Of Thurston County,,,OLYMPIA,WA,98501,,,,K31,"Food Banks, Pantries",,,2003-01,,-21905,149302,37059,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2061833,91-2061833,Sumner Community Food Bank,,PO BOX 475,SUMNER,WA,98390-0080,Pierce County,47.204631,-122.2313715,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,9210115,2356022,9300284,Medium,IRS revenue $5M–<$25M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2065762,91-2065762,Sultan Food Bank,,,SULTAN,WA,98294,,,,K31,"Food Banks, Pantries",,,2013-03,200912,53314,46322,53314,Small,IRS revenue < $5M,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2070485,91-2070485,Granger Food Bank,,PO BOX 791,GRANGER,WA,98932-0791,Yakima County,46.350171,-120.182022,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,274071,201230,274071,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2073170,91-2073170,Northport Food Bank,,111 CTR AVE,NORTHPORT,WA,99157-9740,Stevens County,48.9173361562411,-117.778185393416,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202506,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2083984,91-2083984,Wahkiakum Helping Hand,,PO BOX 12,CATHLAMET,WA,98612-0012,Wahkiakum County,46.198764,-123.3649215,K31,"Food Banks, Pantries",1,Unconditional Exemption,2024-08,202012,0,0,0,Unknown,No positive IRS revenue reported,Likely,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2098471,91-2098471,To Have Is To Share A Non-Profit,,,SPOKANE,WA,99202,,,,K31,"Food Banks, Pantries",,,2007-09,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2143214,91-2143214,Pantry Shelf Of Walla Walla,,325 S 1ST AVE,WALLA WALLA,WA,99362-3370,Walla Walla County,46.0641334699058,-118.335481393676,K31,"Food Banks, Pantries",1,Unconditional Exemption,2025-08,202112,60615,63856,60615,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2144590,91-2144590,Tenino Community Service Center,,PO BOX 1239,TENINO,WA,98589-1239,Thurston County,46.858797,-122.858991,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,975242,278052,985619,Small,IRS revenue < $5M,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2159562,91-2159562,Farm Worker Assiatance,,9430 NE 31ST ST,CLYDE HILL,WA,98004-1755,King County,47.6383735093195,-122.214753,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202412,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-2168580,91-2168580,The Mansfield Food Bank,,,MANSFIELD,WA,98830,,,,K31,"Food Banks, Pantries",,,2020-04,201706,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,91-6200652,91-6200652,Associated Washington Food Banks,,,SEATTLE,WA,98109,,,,K31,"Food Banks, Pantries",,,1989-06,,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,92-3469429,92-3469429,Kamila Feeding The Hungary,,5700 S 129TH ST APT G301,SEATTLE,WA,98178-4673,King County,47.488236491863,-122.261548386462,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,,,,,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,92-3708423,92-3708423,Tri-Cities Food Co-Op,,2621 RINGOLD RD,ELTOPIA,WA,99330-9745,Franklin County,46.4906892114092,-119.186257809048,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,93-1669017,93-1669017,Tokeland Food Bank,,PO BOX 132,TOKELAND,WA,98590-0132,Pacific County,46.716408,-124.0030305,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,93-3247949,93-3247949,Connect Family Solutions,,11016 BRIDGEPORT WAY SW,LAKEWOOD,WA,98499-3514,Pierce County,47.1567214751573,-122.504535177015,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202309,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,93-3431519,93-3431519,Skykomish Food Bank,,PO BOX 354,SKYKOMISH,WA,98288-0354,King County,47.709756,-121.3550685,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-06,202512,0,0,0,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,93-3793759,93-3793759,Seniors Helping Seniors,,3303 RACINE ST APT 106,BELLINGHAM,WA,98226-6616,Whatcom County,48.7751067784929,-122.45351777226,K31,"Food Banks, Pantries",1,Unconditional Exemption,2026-01,202412,,1,27098,Unknown,No positive IRS revenue reported,Yes,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,94-3076806,94-3076806,Food Resource Network,,PO BOX 9203,SEATTLE,WA,98109-0203,King County,47.629674,-122.346198,K31,"Food Banks, Pantries",1,Unconditional Exemption,2024-07,202212,47584,13771,47584,Small,IRS revenue < $5M,Likely,https://urbaninstitute.github.io/nccs/datasets/bmf/
IRS/NCCS BMF,94-3138466,94-3138466,South Thurston United Friends Rochester-Grand Mound Food Bank,,,ROCHESTER,WA,98579,,,,K31,"Food Banks, Pantries",,,2016-02,201212,,0,0,Unknown,No positive IRS revenue reported,Unknown/Inactive,https://urbaninstitute.github.io/nccs/datasets/bmf/
